设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性,,纬度,经度,gps
H67M·I17·N024·190607,32151191,2021/1/21 0:00,东经,115.08337,北纬,29.83958,1.5,80,74,31.3,3.884,678,8,1.3,0.8,A,可用,,29.83958,115.08337,gps
H67M·I17·N024·190607,32151191,2021/1/20 2:00,东经,115.08408,北纬,29.84805,0,202,12,31.07,4.04,1012,9,0.8,0.8,A,可用,,29.84805,115.08408,gps
H67M·I17·N024·190607,32151191,2021/1/20 0:00,东经,115.08372,北纬,29.84768,0,262,8,30.28,4.065,1305,7,0.9,0.8,A,可用,,29.84768,115.08372,gps
H67M·I17·N024·190607,32151191,2021/1/19 20:00,东经,116.45745,北纬,29.2125,0,65,49,31.22,4.131,822,4,2,1,B,可用,,29.2125,116.45745,gps
H67M·I17·N024·190607,32151191,2021/1/19 18:00,东经,116.45728,北纬,29.21395,0,324,1,33.47,4.151,616,6,1.4,1.6,A,可用,,29.21395,116.45728,gps
H67M·I17·N024·190607,32151191,2021/1/18 18:00,东经,116.38891,北纬,28.72599,0,318,12,34.59,4.161,1058,12,0.8,0.7,A,可用,,28.72599,116.38891,gps
H67M·I17·N024·190607,32151191,2021/1/18 16:00,东经,116.38802,北纬,28.72648,0,58,7,40.52,4.153,719,7,1.1,0.9,A,可用,,28.72648,116.38802,gps
H67M·I17·N024·190607,32151191,2021/1/18 14:00,东经,116.38336,北纬,28.72763,0,150,45,35.5,4.013,688,5,3.9,0.9,C,可用,,28.72763,116.38336,gps
H67M·I17·N024·190607,32151191,2021/1/18 12:00,东经,116.38293,北纬,28.72774,0,186,10,33.11,3.887,1405,11,0.9,0.6,A,可用,,28.72774,116.38293,gps
H67M·I17·N024·190607,32151191,2021/1/18 8:00,东经,116.38303,北纬,28.76967,0,15,9,28.54,3.897,868,11,0.9,0.8,A,可用,,28.76967,116.38303,gps
H67M·I17·N024·190607,32151191,2021/1/18 6:00,东经,116.38274,北纬,28.76957,0,93,16,29.44,3.924,2563,6,1.1,0.9,A,可用,,28.76957,116.38274,gps
H67M·I17·N024·190607,32151191,2021/1/18 4:00,东经,116.37907,北纬,28.77331,1.7,354,4,27.53,3.947,3088,4,2.5,5,B,可用,,28.77331,116.37907,gps
H67M·I17·N024·190607,32151191,2021/1/18 2:00,东经,116.37902,北纬,28.77338,0,167,0,28.4,3.988,1884,9,0.9,0.8,A,可用,,28.77338,116.37902,gps
H67M·I17·N024·190607,32151191,2021/1/18 0:00,东经,116.37914,北纬,28.77328,0,346,17,29.21,4.035,2533,9,1,0.8,A,可用,,28.77328,116.37914,gps
H67M·I17·N024·190607,32151191,2021/1/17 22:00,东经,116.37893,北纬,28.77345,0,54,9,28.86,4.063,2580,5,1.4,0.8,A,可用,,28.77345,116.37893,gps
H67M·I17·N024·190607,32151191,2021/1/17 20:00,东经,116.39237,北纬,28.74563,0,16,14,31.5,4.099,1311,6,1.1,1.6,A,可用,,28.74563,116.39237,gps
H67M·I17·N024·190607,32151191,2021/1/17 18:00,东经,116.38354,北纬,28.72849,0,205,28,25.88,4.131,694,4,1.6,0.9,A,可用,,28.72849,116.38354,gps
H67M·I17·N024·190607,32151191,2021/1/17 16:00,东经,116.38265,北纬,28.72788,0,287,1,33.4,4.109,107,6,1.3,0.9,A,可用,,28.72788,116.38265,gps
H67M·I17·N024·190607,32151191,2021/1/17 14:00,东经,116.3826,北纬,28.72792,0,245,6,36.8,3.907,839,8,0.9,0.8,A,可用,,28.72792,116.3826,gps
H67M·I17·N024·190607,32151191,2021/1/17 12:00,东经,116.38287,北纬,28.7278,0,14,6,32.99,3.821,833,8,1.6,1.7,A,可用,,28.7278,116.38287,gps
H67M·I17·N024·190607,32151191,2021/1/17 10:00,东经,116.38316,北纬,28.72766,0,152,12,28.85,3.809,1946,4,1.5,1,A,可用,,28.72766,116.38316,gps
H67M·I17·N024·190607,32151191,2021/1/17 8:00,东经,116.38561,北纬,28.72743,0,204,9,28.1,3.819,1180,11,1.3,0.7,A,可用,,28.72743,116.38561,gps
H67M·I17·N024·190607,32151191,2021/1/17 6:00,东经,116.33706,北纬,28.72136,0,268,10,30.57,3.833,798,9,0.9,0.7,A,可用,,28.72136,116.33706,gps
H67M·I17·N024·190607,32151191,2021/1/17 4:00,东经,116.33757,北纬,28.72175,0,217,21,27.88,3.857,1103,9,1,0.8,A,可用,,28.72175,116.33757,gps
H67M·I17·N024·190607,32151191,2021/1/17 2:00,东经,116.33945,北纬,28.72508,0,324,9,28.64,3.874,1096,7,0.9,1.5,A,可用,,28.72508,116.33945,gps
H67M·I17·N024·190607,32151191,2021/1/17 0:00,东经,116.33963,北纬,28.72493,0,90,6,27.05,3.895,1156,11,0.7,0.8,A,可用,,28.72493,116.33963,gps
H67M·I17·N024·190607,32151191,2021/1/16 22:00,东经,116.34232,北纬,28.72179,0,52,1,30.15,3.921,636,3,4.6,1,C,可用,,28.72179,116.34232,gps
H67M·I17·N024·190607,32151191,2021/1/16 20:01,东经,116.3522,北纬,28.70554,0,317,12,24.98,3.96,2449,12,0.7,0.7,A,可用,,28.70554,116.3522,gps
H67M·I17·N024·190607,32151191,2021/1/16 18:00,东经,116.36304,北纬,28.70098,0,233,28,31.59,4.03,294,5,1.3,0.9,A,可用,,28.70098,116.36304,gps
H67M·I17·N024·190607,32151191,2021/1/16 16:00,东经,116.36316,北纬,28.70114,0,331,1,31.55,4.024,681,8,1,0.8,A,可用,,28.70114,116.36316,gps
H67M·I17·N024·190607,32151191,2021/1/16 14:00,东经,116.36393,北纬,28.701,0,71,9,32.42,3.926,864,6,0.9,0.8,A,可用,,28.701,116.36393,gps
H67M·I17·N024·190607,32151191,2021/1/16 12:00,东经,116.36362,北纬,28.70066,0,226,80,34.01,3.856,1557,5,1.9,1,B,可用,,28.70066,116.36362,gps
H67M·I17·N024·190607,32151191,2021/1/16 10:00,东经,116.35739,北纬,28.70052,0,232,8,26.19,3.838,1473,9,0.9,0.8,A,可用,,28.70052,116.35739,gps
H67M·I17·N024·190607,32151191,2021/1/16 8:01,东经,116.34409,北纬,28.71666,0,130,4,31.56,3.865,1561,8,0.8,0.9,A,可用,,28.71666,116.34409,gps
H67M·I17·N024·190607,32151191,2021/1/16 6:00,东经,116.35815,北纬,28.77445,0,16,40,30.39,3.882,1877,4,1.7,0.9,B,可用,,28.77445,116.35815,gps
H67M·I17·N024·190607,32151191,2021/1/16 4:00,东经,116.35809,北纬,28.77471,0,268,12,31.5,3.903,1645,5,1.5,0.9,A,可用,,28.77471,116.35809,gps
H67M·I17·N024·190607,32151191,2021/1/16 2:01,东经,116.35799,北纬,28.77467,0,37,5,24.37,3.935,2032,9,1,0.8,A,可用,,28.77467,116.35799,gps
H67M·I17·N024·190607,32151191,2021/1/16 0:01,东经,116.37893,北纬,28.77347,0,204,5,28.7,4.015,2910,7,0.9,0.9,A,可用,,28.77347,116.37893,gps
H67M·I17·N024·190607,32151191,2021/1/15 22:00,东经,116.35832,北纬,28.77476,0,62,21,31.04,4.036,1308,3,6.5,1,C,可用,,28.77476,116.35832,gps
H67M·I17·N024·190607,32151191,2021/1/15 20:00,东经,116.38358,北纬,28.72836,0,273,4,33.18,4.062,848,5,1.6,1,A,可用,,28.72836,116.38358,gps
H67M·I17·N024·190607,32151191,2021/1/15 18:00,东经,116.38387,北纬,28.72839,0,156,12,37.15,4.082,985,11,0.8,0.8,A,可用,,28.72839,116.38387,gps
H67M·I17·N024·190607,32151191,2021/1/15 16:00,东经,116.38374,北纬,28.72844,0,151,17,32.76,4.04,493,5,1.7,0.9,B,可用,,28.72844,116.38374,gps
H67M·I17·N024·190607,32151191,2021/1/15 14:00,东经,116.38395,北纬,28.72832,0,202,5,34.3,3.981,556,11,1,0.8,A,可用,,28.72832,116.38395,gps
H67M·I17·N024·190607,32151191,2021/1/15 12:00,东经,116.38373,北纬,28.72844,0,27,5,32.27,3.815,1166,6,1.1,0.9,A,可用,,28.72844,116.38373,gps
H67M·I17·N024·190607,32151191,2021/1/15 10:00,东经,116.38426,北纬,28.72808,0,151,8,27.42,3.801,1727,15,0.6,0.6,A,可用,,28.72808,116.38426,gps
H67M·I17·N024·190607,32151191,2021/1/15 8:00,东经,116.38275,北纬,28.76945,0,93,20,31.46,3.806,1551,5,1.3,0.8,A,可用,,28.76945,116.38275,gps
H67M·I17·N024·190607,32151191,2021/1/15 6:00,东经,116.37903,北纬,28.77326,0,20,13,28.52,3.818,2341,11,0.8,0.7,A,可用,,28.77326,116.37903,gps
H67M·I17·N024·190607,32151191,2021/1/15 4:00,东经,116.37908,北纬,28.77328,0,338,3,29.12,3.829,2504,8,0.9,0.8,A,可用,,28.77328,116.37908,gps
H67M·I17·N024·190607,32151191,2021/1/15 2:00,东经,116.37898,北纬,28.77345,0,46,3,28.9,3.852,2867,8,1.1,0.8,A,可用,,28.77345,116.37898,gps
H67M·I17·N024·190607,32151191,2021/1/15 0:01,东经,116.37917,北纬,28.77317,0,337,5,29.31,3.876,2527,8,0.9,0.9,A,可用,,28.77317,116.37917,gps
H67M·I17·N024·190607,32151191,2021/1/14 22:00,东经,116.37901,北纬,28.77326,0,143,8,29.78,3.892,2715,6,1.3,0.8,A,可用,,28.77326,116.37901,gps
H67M·I17·N024·190607,32151191,2021/1/14 20:00,东经,116.38419,北纬,28.76962,0,208,11,32.59,3.923,1079,12,0.7,0.7,A,可用,,28.76962,116.38419,gps
H67M·I17·N024·190607,32151191,2021/1/14 18:00,东经,116.38389,北纬,28.76952,0,185,10,29.21,3.951,1110,9,1,0.8,A,可用,,28.76952,116.38389,gps
H67M·I17·N024·190607,32151191,2021/1/14 16:00,东经,116.38408,北纬,28.76963,0,169,11,36.88,3.947,692,4,1.5,0.9,A,可用,,28.76963,116.38408,gps
H67M·I17·N024·190607,32151191,2021/1/14 14:01,东经,116.38278,北纬,28.76892,0,154,3,42.01,3.902,1951,9,0.9,0.7,A,可用,,28.76892,116.38278,gps
H67M·I17·N024·190607,32151191,2021/1/14 12:00,东经,116.38307,北纬,28.76854,0,90,8,38.34,3.841,2184,4,2.4,0.9,B,可用,,28.76854,116.38307,gps
H67M·I17·N024·190607,32151191,2021/1/14 10:00,东经,116.383,北纬,28.77045,0,154,10,32.79,3.819,1242,5,1.8,0.9,B,可用,,28.77045,116.383,gps
H67M·I17·N024·190607,32151191,2021/1/14 8:00,东经,116.38267,北纬,28.76953,0,352,13,30.97,3.83,1514,7,1.1,0.9,A,可用,,28.76953,116.38267,gps
H67M·I17·N024·190607,32151191,2021/1/14 6:00,东经,116.37906,北纬,28.77327,0,67,14,28.36,3.856,2783,6,1.3,0.9,A,可用,,28.77327,116.37906,gps
H67M·I17·N024·190607,32151191,2021/1/14 4:00,东经,116.37915,北纬,28.77328,0,276,4,29.23,3.875,2149,6,1.2,0.9,A,可用,,28.77328,116.37915,gps
H67M·I17·N024·190607,32151191,2021/1/14 2:00,东经,116.37892,北纬,28.77343,0,153,3,29.4,3.896,2235,8,0.8,0.8,A,可用,,28.77343,116.37892,gps
H67M·I17·N024·190607,32151191,2021/1/14 0:00,东经,116.37885,北纬,28.77343,0,155,6,29.31,3.923,2904,9,1.3,0.8,A,可用,,28.77343,116.37885,gps
H67M·I17·N024·190607,32151191,2021/1/13 22:00,东经,116.37914,北纬,28.77326,0,59,9,29.52,3.95,2185,4,2.2,3.4,B,可用,,28.77326,116.37914,gps
H67M·I17·N024·190607,32151191,2021/1/13 20:00,东经,116.38409,北纬,28.72808,0,155,0,31.91,3.991,788,7,1.2,0.9,A,可用,,28.72808,116.38409,gps
H67M·I17·N024·190607,32151191,2021/1/13 18:00,东经,116.38423,北纬,28.72814,0,347,5,33.73,4.029,1378,13,0.6,1,A,可用,,28.72814,116.38423,gps
H67M·I17·N024·190607,32151191,2021/1/13 16:00,东经,116.40291,北纬,28.71421,0,299,16,34.84,4.018,1121,5,1.1,0.9,A,可用,,28.71421,116.40291,gps
H67M·I17·N024·190607,32151191,2021/1/13 14:00,东经,116.38261,北纬,28.72799,0,245,4,33.42,3.964,1444,5,1.1,0.9,A,可用,,28.72799,116.38261,gps
H67M·I17·N024·190607,32151191,2021/1/13 12:00,东经,116.38301,北纬,28.72788,0,114,4,30.18,3.917,793,4,3,1,B,可用,,28.72788,116.38301,gps
H67M·I17·N024·190607,32151191,2021/1/13 10:00,东经,116.39764,北纬,28.72374,0,264,3,25.3,3.889,1197,11,0.7,0.8,A,可用,,28.72374,116.39764,gps
H67M·I17·N024·190607,32151191,2021/1/13 8:00,东经,116.34293,北纬,28.71888,0,235,18,31.66,3.911,1172,7,1.1,0.8,A,可用,,28.71888,116.34293,gps
H67M·I17·N024·190607,32151191,2021/1/13 6:00,东经,116.3402,北纬,28.71972,0,21,4,31.79,3.935,1444,5,2.2,0.9,B,可用,,28.71972,116.3402,gps
H67M·I17·N024·190607,32151191,2021/1/13 4:00,东经,116.37898,北纬,28.77321,1.8,254,0,28.98,3.963,1654,5,3.4,0.9,B,可用,,28.77321,116.37898,gps
H67M·I17·N024·190607,32151191,2021/1/13 2:00,东经,116.37901,北纬,28.77328,0,291,15,27.66,4.006,2219,13,0.8,0.8,A,可用,,28.77328,116.37901,gps
H67M·I17·N024·190607,32151191,2021/1/13 0:00,东经,116.37912,北纬,28.77323,0,313,15,28.22,4.043,3048,7,0.9,0.9,A,可用,,28.77323,116.37912,gps
H67M·I17·N024·190607,32151191,2021/1/12 22:00,东经,116.3791,北纬,28.77316,0,353,6,29.16,4.07,2271,4,2.1,0.9,B,可用,,28.77316,116.3791,gps
H67M·I17·N024·190607,32151191,2021/1/12 20:00,东经,116.40231,北纬,28.71484,0,265,21,32.13,4.097,816,4,1.8,0.9,B,可用,,28.71484,116.40231,gps
H67M·I17·N024·190607,32151191,2021/1/12 18:00,东经,116.40271,北纬,28.71585,0,251,5,30.38,4.143,1279,11,0.8,0.8,A,可用,,28.71585,116.40271,gps
H67M·I17·N024·190607,32151191,2021/1/12 16:00,东经,116.40266,北纬,28.71663,0,140,43,33.62,4.16,765,4,1.7,0.9,B,可用,,28.71663,116.40266,gps
H67M·I17·N024·190607,32151191,2021/1/12 14:00,东经,116.38274,北纬,28.7279,0,108,2,32.2,4.157,578,6,1.2,0.9,A,可用,,28.7279,116.38274,gps
H67M·I17·N024·190607,32151191,2021/1/12 12:00,东经,116.38284,北纬,28.72783,0,95,6,37.07,3.98,1074,13,0.7,0.7,A,可用,,28.72783,116.38284,gps
H67M·I17·N024·190607,32151191,2021/1/12 6:00,东经,116.34116,北纬,28.7186,0,97,12,31.47,3.949,1235,6,2.6,0.7,B,可用,,28.7186,116.34116,gps
H67M·I17·N024·190607,32151191,2021/1/12 4:00,东经,116.3418,北纬,28.71895,0,352,8,31.91,4.01,1421,11,0.8,0.8,A,可用,,28.71895,116.3418,gps
H67M·I17·N024·190607,32151191,2021/1/12 2:00,东经,116.37897,北纬,28.77324,0,114,8,28.12,4.035,3087,10,0.8,0.8,A,可用,,28.77324,116.37897,gps
H67M·I17·N024·190607,32151191,2021/1/12 0:00,东经,116.37834,北纬,28.7735,0,79,143,28.96,4.061,3010,5,1.2,0.9,A,可用,,28.7735,116.37834,gps
H67M·I17·N024·190607,32151191,2021/1/11 22:00,东经,116.37903,北纬,28.7732,0,75,9,28.31,4.088,2487,4,2,0.9,B,可用,,28.7732,116.37903,gps
H67M·I17·N024·190607,32151191,2021/1/11 20:00,东经,116.38294,北纬,28.72777,0,296,1,30.7,4.119,1086,10,0.8,0.8,A,可用,,28.72777,116.38294,gps
H67M·I17·N024·190607,32151191,2021/1/11 18:00,东经,116.38287,北纬,28.7275,0,42,39,31.14,4.162,819,5,1.6,0.9,A,可用,,28.7275,116.38287,gps
H67M·I17·N024·190607,32151191,2021/1/11 16:00,东经,116.38249,北纬,28.72799,0,251,5,32.9,4.15,464,15,0.7,0.7,A,可用,,28.72799,116.38249,gps
H67M·I17·N024·190607,32151191,2021/1/11 14:00,东经,116.3829,北纬,28.72793,0,132,29,35,4.047,1057,5,1.5,1,A,可用,,28.72793,116.3829,gps
H67M·I17·N024·190607,32151191,2021/1/11 12:00,东经,116.38323,北纬,28.72755,0,341,10,34.13,3.925,785,12,0.7,0.7,A,可用,,28.72755,116.38323,gps
H67M·I17·N024·190607,32151191,2021/1/11 10:00,东经,116.38322,北纬,28.72753,3.4,261,1,29.98,3.883,1100,8,0.9,0.8,A,可用,,28.72753,116.38322,gps
H67M·I17·N024·190607,32151191,2021/1/11 8:00,东经,116.38599,北纬,28.72732,0,250,10,28.94,3.912,1211,9,1.1,0.8,A,可用,,28.72732,116.38599,gps
H67M·I17·N024·190607,32151191,2021/1/11 6:00,东经,116.34187,北纬,28.71782,0,100,10,29.62,3.936,1449,7,0.9,0.8,A,可用,,28.71782,116.34187,gps
H67M·I17·N024·190607,32151191,2021/1/11 4:00,东经,116.34717,北纬,28.71435,2.2,336,37,19.79,3.972,2116,5,1.8,0.9,B,可用,,28.71435,116.34717,gps
H67M·I17·N024·190607,32151191,2021/1/11 2:00,东经,116.37894,北纬,28.77325,0,211,1,29,4.015,2624,5,2.5,0.9,B,可用,,28.77325,116.37894,gps
H67M·I17·N024·190607,32151191,2021/1/11 0:00,东经,116.37912,北纬,28.77333,0,163,39,27.01,4.037,2453,5,1,0.9,A,可用,,28.77333,116.37912,gps
H67M·I17·N024·190607,32151191,2021/1/10 22:00,东经,116.37901,北纬,28.77315,0,281,15,29.25,4.076,2612,4,1.3,0.9,A,可用,,28.77315,116.37901,gps
H67M·I17·N024·190607,32151191,2021/1/10 20:00,东经,116.39141,北纬,28.74407,0,171,14,32.3,4.107,1234,8,1.3,0.8,A,可用,,28.74407,116.39141,gps
H67M·I17·N024·190607,32151191,2021/1/10 18:00,东经,116.38345,北纬,28.72853,0,83,16,30.22,4.142,714,14,0.6,0.7,A,可用,,28.72853,116.38345,gps
H67M·I17·N024·190607,32151191,2021/1/10 16:00,东经,116.38391,北纬,28.72832,0,346,15,32.05,4.154,719,6,1.2,0.9,A,可用,,28.72832,116.38391,gps
H67M·I17·N024·190607,32151191,2021/1/10 14:01,东经,116.38384,北纬,28.72839,0,273,13,35.66,4.133,800,12,0.7,0.7,A,可用,,28.72839,116.38384,gps
H67M·I17·N024·190607,32151191,2021/1/10 12:00,东经,116.38297,北纬,28.72772,0,268,15,34.06,4.037,1023,9,1,0.8,A,可用,,28.72772,116.38297,gps
H67M·I17·N024·190607,32151191,2021/1/10 10:00,东经,116.38302,北纬,28.7277,0,68,8,28.87,3.911,1053,4,1.7,0.9,B,可用,,28.7277,116.38302,gps
H67M·I17·N024·190607,32151191,2021/1/10 8:00,东经,116.34804,北纬,28.71592,0,206,13,30.05,3.925,1248,7,1.5,0.8,A,可用,,28.71592,116.34804,gps
H67M·I17·N024·190607,32151191,2021/1/10 6:00,东经,116.34415,北纬,28.71656,0,269,19,32.02,3.948,2658,8,1.1,0.9,A,可用,,28.71656,116.34415,gps
H67M·I17·N024·190607,32151191,2021/1/10 4:00,东经,116.37901,北纬,28.77312,0,274,32,27.97,3.976,2854,5,1.6,0.9,A,可用,,28.77312,116.37901,gps
H67M·I17·N024·190607,32151191,2021/1/10 2:01,东经,116.37901,北纬,28.77328,0,211,6,30.27,4.037,3017,15,1,0.8,A,可用,,28.77328,116.37901,gps
H67M·I17·N024·190607,32151191,2021/1/10 0:00,东经,116.3789,北纬,28.77348,0,244,2,28.7,4.063,2678,7,1,0.9,A,可用,,28.77348,116.3789,gps
H67M·I17·N024·190607,32151191,2021/1/9 22:00,东经,116.37905,北纬,28.77312,0,284,20,28.73,4.088,2674,4,2.1,0.9,B,可用,,28.77312,116.37905,gps
H67M·I17·N024·190607,32151191,2021/1/9 20:00,东经,116.3905,北纬,28.73816,0,103,14,32.84,4.119,859,10,0.7,0.8,A,可用,,28.73816,116.3905,gps
H67M·I17·N024·190607,32151191,2021/1/9 18:00,东经,116.38465,北纬,28.72797,1.8,318,9,31.01,4.148,702,4,2.1,0.9,B,可用,,28.72797,116.38465,gps
H67M·I17·N024·190607,32151191,2021/1/9 16:00,东经,116.38424,北纬,28.7281,0,101,17,32.09,4.3,954,11,0.7,0.8,A,可用,,28.7281,116.38424,gps
H67M·I17·N024·190607,32151191,2021/1/9 14:00,东经,116.3828,北纬,28.7278,0,128,14,42.21,3.992,677,7,1.1,0.9,A,可用,,28.7278,116.3828,gps
H67M·I17·N024·190607,32151191,2021/1/9 12:00,东经,116.38277,北纬,28.72791,0,104,10,29.8,3.812,569,13,0.8,0.7,A,可用,,28.72791,116.38277,gps
H67M·I17·N024·190607,32151191,2021/1/9 10:00,东经,116.38259,北纬,28.72791,0,328,3,29.35,3.782,728,6,1.7,0.9,B,可用,,28.72791,116.38259,gps
H67M·I17·N024·190607,32151191,2021/1/9 8:00,东经,116.38478,北纬,28.72776,0,173,11,17.8,3.79,1118,14,0.8,0.6,A,可用,,28.72776,116.38478,gps
H67M·I17·N024·190607,32151191,2021/1/9 6:00,东经,116.344,北纬,28.71752,0,59,4,31.28,3.801,1301,4,2.5,0.8,B,可用,,28.71752,116.344,gps
H67M·I17·N024·190607,32151191,2021/1/9 4:00,东经,116.34441,北纬,28.7172,0,186,2,31.47,3.811,1177,4,2.3,0.9,B,可用,,28.7172,116.34441,gps
H67M·I17·N024·190607,32151191,2021/1/9 2:00,东经,116.34323,北纬,28.71755,0,285,16,31.14,3.823,1245,6,1.4,0.8,A,可用,,28.71755,116.34323,gps
H67M·I17·N024·190607,32151191,2021/1/9 0:00,东经,116.37908,北纬,28.77327,0,28,11,29.73,3.835,2889,4,1.5,3.1,A,可用,,28.77327,116.37908,gps
H67M·I17·N024·190607,32151191,2021/1/8 22:00,东经,116.37891,北纬,28.77315,0,117,8,27.95,3.852,2255,9,0.8,0.7,A,可用,,28.77315,116.37891,gps
H67M·I17·N024·190607,32151191,2021/1/8 20:00,东经,116.30338,北纬,28.70399,0,154,2,31.29,3.889,736,8,1.6,0.8,A,可用,,28.70399,116.30338,gps
H67M·I17·N024·190607,32151191,2021/1/8 18:00,东经,116.29893,北纬,28.70022,0,304,46,31.09,3.914,748,5,1.2,1,A,可用,,28.70022,116.29893,gps
H67M·I17·N024·190607,32151191,2021/1/8 16:00,东经,116.29973,北纬,28.70113,0,162,9,35.2,3.869,914,9,1.1,0.9,A,可用,,28.70113,116.29973,gps
H67M·I17·N024·190607,32151191,2021/1/8 14:00,东经,116.30161,北纬,28.69768,0,156,0,38.33,3.779,511,9,1,0.8,A,可用,,28.69768,116.30161,gps
H67M·I17·N024·190607,32151191,2021/1/8 12:00,东经,116.3017,北纬,28.70232,0,287,30,33.13,3.671,573,5,3.2,0.9,B,可用,,28.70232,116.3017,gps
H67M·I17·N024·190607,32151191,2021/1/8 10:00,东经,116.34676,北纬,28.70612,0,100,5,30.1,3.658,998,12,0.8,0.8,A,可用,,28.70612,116.34676,gps
H67M·I17·N024·190607,32151191,2021/1/8 8:01,东经,116.34287,北纬,28.71734,0,155,14,30.39,3.664,1422,6,1.1,0.9,A,可用,,28.71734,116.34287,gps
H67M·I17·N024·190607,32151191,2021/1/8 6:00,东经,116.34385,北纬,28.71782,1.5,42,10,29.93,3.672,1155,4,2.5,0.9,B,可用,,28.71782,116.34385,gps
H67M·I17·N024·190607,32151191,2021/1/8 4:00,东经,116.34544,北纬,28.71713,0,291,17,30.67,3.684,2318,4,2.7,0.9,B,可用,,28.71713,116.34544,gps
H67M·I17·N024·190607,32151191,2021/1/8 2:00,东经,116.37889,北纬,28.77353,0,21,0,28.35,3.697,2906,5,1.3,0.9,A,可用,,28.77353,116.37889,gps
H67M·I17·N024·190607,32151191,2021/1/7 14:00,东经,116.38303,北纬,28.72884,0,332,7,30.85,3.738,689,7,1.1,0.8,A,可用,,28.72884,116.38303,gps
H67M·I17·N024·190607,32151191,2021/1/7 12:00,东经,116.38286,北纬,28.72787,0,324,7,25.42,3.721,878,6,1.5,0.9,A,可用,,28.72787,116.38286,gps
H67M·I17·N024·190607,32151191,2021/1/7 10:00,东经,116.38444,北纬,28.72797,0,340,10,23.73,3.715,1602,15,0.7,0.7,A,可用,,28.72797,116.38444,gps
H67M·I17·N024·190607,32151191,2021/1/7 8:01,东经,116.3624,北纬,28.70165,0,199,9,30.53,3.718,1281,5,1.5,0.9,A,可用,,28.70165,116.3624,gps
H67M·I17·N024·190607,32151191,2021/1/7 6:01,东经,116.34728,北纬,28.71708,0,236,11,30.5,3.728,911,5,2.9,0.9,B,可用,,28.71708,116.34728,gps
H67M·I17·N024·190607,32151191,2021/1/7 4:00,东经,116.34724,北纬,28.71732,0,151,11,30.63,3.74,1017,4,1.4,0.9,A,可用,,28.71732,116.34724,gps
H67M·I17·N024·190607,32151191,2021/1/7 0:00,东经,116.37888,北纬,28.77329,0,326,5,27.06,3.754,2280,5,1.6,0.9,A,可用,,28.77329,116.37888,gps
H67M·I17·N024·190607,32151191,2021/1/6 22:00,东经,116.37898,北纬,28.77328,0,303,9,25.56,3.761,2124,11,0.9,0.7,A,可用,,28.77328,116.37898,gps
H67M·I17·N024·190607,32151191,2021/1/6 18:00,东经,116.38266,北纬,28.72798,0,6,2,29.91,3.782,137,6,1.1,0.8,A,可用,,28.72798,116.38266,gps
H67M·I17·N024·190607,32151191,2021/1/6 16:00,东经,116.38342,北纬,28.7286,0,23,15,29.03,3.789,1326,11,0.7,0.8,A,可用,,28.7286,116.38342,gps
H67M·I17·N024·190607,32151191,2021/1/6 14:00,东经,116.38258,北纬,28.72799,0,324,2,30.28,3.793,865,11,0.8,0.8,A,可用,,28.72799,116.38258,gps
H67M·I17·N024·190607,32151191,2021/1/6 12:00,东经,116.38282,北纬,28.72779,0,86,11,27.76,3.8,642,8,1.1,0.8,A,可用,,28.72779,116.38282,gps
H67M·I17·N024·190607,32151191,2021/1/6 10:00,东经,116.38261,北纬,28.72919,0,211,6,29.66,3.804,1635,4,1.9,0.9,B,可用,,28.72919,116.38261,gps
H67M·I17·N024·190607,32151191,2021/1/6 8:00,东经,116.38429,北纬,28.72799,0,318,12,27.79,3.816,1498,8,0.9,0.8,A,可用,,28.72799,116.38429,gps
H67M·I17·N024·190607,32151191,2021/1/6 6:00,东经,116.34737,北纬,28.71698,0,256,6,31.71,3.825,1326,5,2,0.9,B,可用,,28.71698,116.34737,gps
H67M·I17·N024·190607,32151191,2021/1/6 4:00,东经,116.34773,北纬,28.71667,0,74,17,32.07,3.836,657,5,1.6,0.9,A,可用,,28.71667,116.34773,gps
H67M·I17·N024·190607,32151191,2021/1/6 2:00,东经,116.37899,北纬,28.77335,0,269,9,25.66,3.851,2537,12,0.8,0.7,A,可用,,28.77335,116.37899,gps
H67M·I17·N024·190607,32151191,2021/1/6 0:00,东经,116.37945,北纬,28.77302,0,234,2,27.55,3.865,2251,5,1.3,0.9,A,可用,,28.77302,116.37945,gps
